"Day","Hour","Season","ExamPeriod","LowSalesPeriod","DrinksSold","Size.Mean","Content.Espresso","Content.Drip","Content.Water","Content.Tea","Content.Milk","Content.SpecialtyMilk","Content.Chocolate","Content.Seasonal","Content.Juice","Trait.Cold","Trait.HighInSugar","Trait.HighInCaffeine","Trait.Froth","Temperature","DewPoint","Humidity","WindSpeed","Pressure","Clear","Fog","Rain","Snow"
2017-08-06,9,"Summer",FALSE,TRUE,11,304,6,1,1,2,8,0,1,0,0,0,2,2,9,15.7,9.8,68,27,101.05,FALSE,FALSE,FALSE,FALSE
2017-08-07,10,"Summer",FALSE,TRUE,29,256,21,3,5,2,17,1,1,0,1,2,2,3,25,17.6,9.3,58,7,101.32,FALSE,FALSE,FALSE,FALSE
2017-08-07,11,"Summer",FALSE,TRUE,11,312,6,3,2,0,4,2,1,0,0,3,0,3,11,18.5,9.8,57,1,101.3,FALSE,FALSE,FALSE,FALSE
2017-08-07,12,"Summer",FALSE,TRUE,16,333,15,1,2,0,13,0,1,0,0,2,0,1,15,19.6,11.8,60,3,101.24,FALSE,FALSE,FALSE,FALSE
2017-08-07,13,"Summer",FALSE,TRUE,23,265,14,2,6,6,10,0,1,0,0,6,1,2,22,21.1,12.5,58,10,101.19,FALSE,FALSE,FALSE,FALSE
2017-08-07,14,"Summer",FALSE,TRUE,21,315,9,6,5,6,7,2,0,0,0,8,0,6,21,21.3,12.3,56,6,101.14,FALSE,FALSE,FALSE,FALSE
2017-08-07,15,"Summer",FALSE,TRUE,17,306,11,3,1,2,10,3,1,0,0,5,1,3,16,21.3,13,58,7,101.08,FALSE,FALSE,FALSE,FALSE
2017-08-07,16,"Summer",FALSE,TRUE,8,311,6,1,2,1,5,0,1,0,0,1,0,1,7,21.2,12.4,57,10,101.05,FALSE,FALSE,FALSE,FALSE
2017-08-07,17,"Summer",FALSE,TRUE,9,342,2,1,5,5,2,0,2,0,0,4,0,1,9,20.3,12.4,60,10,101.03,FALSE,FALSE,FALSE,FALSE
2017-08-07,7,"Summer",FALSE,TRUE,4,325,4,0,0,0,4,0,0,0,0,0,0,0,3,15.6,10.2,70,2,101.4,FALSE,FALSE,FALSE,FALSE
2017-08-07,8,"Summer",FALSE,TRUE,17,277,11,1,3,3,8,2,2,0,1,2,2,1,14,16.6,10.5,67,1,101.36,FALSE,FALSE,FALSE,FALSE
2017-08-07,9,"Summer",FALSE,TRUE,29,299,18,3,5,6,15,3,0,0,2,4,2,3,28,16.8,9.2,61,5,101.35,FALSE,FALSE,FALSE,FALSE
2017-08-08,10,"Summer",FALSE,TRUE,19,271,13,2,3,4,8,4,2,0,0,2,1,2,18,19.6,12.4,63,3,101.07,TRUE,FALSE,FALSE,FALSE
2017-08-08,11,"Summer",FALSE,TRUE,9,315,5,3,1,0,4,1,0,0,0,3,0,3,8,21,11.9,56,3,101.06,TRUE,FALSE,FALSE,FALSE
2017-08-08,12,"Summer",FALSE,TRUE,16,267,13,1,1,0,7,4,0,0,1,4,0,1,14,22.1,12.9,56,13,101.01,TRUE,FALSE,FALSE,FALSE
2017-08-08,13,"Summer",FALSE,TRUE,11,290,7,2,4,3,5,0,3,0,0,3,0,2,11,22.7,11.1,47,13,100.98,TRUE,FALSE,FALSE,FALSE
2017-08-08,14,"Summer",FALSE,TRUE,14,296,8,5,3,2,6,0,0,0,0,2,1,5,12,22.9,13.2,54,19,100.95,TRUE,FALSE,FALSE,FALSE
2017-08-08,15,"Summer",FALSE,TRUE,7,258,4,1,1,1,4,0,0,0,0,1,0,1,6,23.6,13.2,51,17,100.95,TRUE,FALSE,FALSE,FALSE
2017-08-08,16,"Summer",FALSE,TRUE,7,304,5,0,2,2,3,2,1,0,0,1,0,0,5,23.8,8.6,37,21,100.94,TRUE,FALSE,FALSE,FALSE
2017-08-08,17,"Summer",FALSE,TRUE,4,296,1,1,0,0,2,0,1,0,0,1,1,1,3,23.5,8.1,37,19,100.94,TRUE,FALSE,FALSE,FALSE
2017-08-08,18,"Summer",FALSE,TRUE,3,247,1,0,2,2,0,0,0,0,0,1,0,0,3,22.8,8.4,39,27,100.98,TRUE,FALSE,FALSE,FALSE
2017-08-08,7,"Summer",FALSE,TRUE,9,302,5,1,0,1,7,1,1,0,0,0,2,1,6,15,10.5,74,13,101.05,TRUE,FALSE,FALSE,FALSE
2017-08-08,8,"Summer",FALSE,TRUE,11,306,8,2,0,1,6,2,0,0,1,1,1,3,9,17.4,10.9,65,4,101.05,TRUE,FALSE,FALSE,FALSE
2017-08-08,9,"Summer",FALSE,TRUE,34,286,27,5,5,1,17,6,0,0,0,2,1,5,33,18.5,11.6,64,5,101.07,TRUE,FALSE,FALSE,FALSE
2017-08-09,10,"Summer",FALSE,TRUE,13,291,9,0,0,3,12,1,1,0,0,1,3,0,10,21.5,15.4,68,24,101.45,FALSE,FALSE,FALSE,FALSE
2017-08-09,11,"Summer",FALSE,TRUE,9,276,5,2,2,2,5,1,0,0,0,2,1,2,8,22.5,14,58,27,101.46,FALSE,FALSE,FALSE,FALSE
2017-08-09,12,"Summer",FALSE,TRUE,9,302,2,4,2,2,2,0,1,0,0,2,1,4,8,23.3,12.2,49,27,101.45,FALSE,FALSE,FALSE,FALSE
2017-08-09,13,"Summer",FALSE,TRUE,17,275,16,0,2,2,13,0,0,0,0,3,2,1,15,23.9,12.3,48,28,101.47,TRUE,FALSE,FALSE,FALSE
2017-08-09,14,"Summer",FALSE,TRUE,8,222,4,1,2,1,4,1,0,0,0,2,1,1,8,23.7,12.3,48,31,101.49,TRUE,FALSE,FALSE,FALSE
2017-08-09,15,"Summer",FALSE,TRUE,11,280,8,0,0,3,9,2,0,0,0,2,3,0,8,23.5,12.3,49,24,101.52,TRUE,FALSE,FALSE,FALSE
2017-08-09,16,"Summer",FALSE,TRUE,3,276,3,0,1,0,2,0,0,0,0,0,0,0,3,23.5,10.5,43,28,101.53,TRUE,FALSE,FALSE,FALSE
2017-08-09,17,"Summer",FALSE,TRUE,2,296,1,0,1,1,1,0,0,0,0,1,0,0,2,23.1,10.8,45,25,101.55,TRUE,FALSE,FALSE,FALSE
2017-08-09,7,"Summer",FALSE,TRUE,8,311,7,1,0,0,6,1,1,0,0,0,0,1,7,18.7,14.9,78,21,101.35,TRUE,FALSE,FALSE,FALSE
2017-08-09,8,"Summer",FALSE,TRUE,19,327,13,5,1,0,10,2,0,0,1,2,0,5,18,19.9,15.3,75,17,101.38,TRUE,FALSE,FALSE,FALSE
2017-08-09,9,"Summer",FALSE,TRUE,19,268,15,3,3,1,11,2,0,0,0,1,0,3,17,20.6,15,70,19,101.41,TRUE,FALSE,FALSE,FALSE
2017-08-10,10,"Summer",FALSE,TRUE,23,273,17,2,3,3,13,2,1,0,0,3,1,3,21,22,15.4,66,3,101.85,FALSE,FALSE,FALSE,FALSE
2017-08-10,11,"Summer",FALSE,TRUE,18,302,10,2,6,6,7,3,1,0,0,5,1,2,18,22.7,15.4,63,3,101.84,FALSE,FALSE,FALSE,FALSE
2017-08-10,12,"Summer",FALSE,TRUE,11,355,9,1,3,1,7,2,1,0,0,2,0,1,11,23.2,16.8,67,12,101.83,FALSE,FALSE,FALSE,FALSE
2017-08-10,13,"Summer",FALSE,TRUE,23,278,7,7,8,9,7,3,1,0,0,6,3,7,20,23.9,17,65,10,101.8,FALSE,FALSE,FALSE,FALSE
2017-08-10,14,"Summer",FALSE,TRUE,13,242,10,1,1,2,7,1,1,0,0,4,0,1,13,24.1,17.6,67,8,101.76,FALSE,FALSE,FALSE,FALSE
2017-08-10,15,"Summer",FALSE,TRUE,19,305,13,5,2,1,11,1,3,0,0,5,1,6,15,24.3,17.7,66,7,101.69,FALSE,FALSE,FALSE,FALSE
2017-08-10,16,"Summer",FALSE,TRUE,14,281,6,1,6,4,7,0,3,0,0,4,3,1,11,24.1,17.3,65,8,101.68,FALSE,FALSE,FALSE,FALSE
2017-08-10,17,"Summer",FALSE,TRUE,8,167,7,1,2,1,4,0,1,0,0,1,1,1,8,24.8,17.4,63,8,101.66,FALSE,FALSE,FALSE,FALSE
2017-08-10,18,"Summer",FALSE,TRUE,3,355,3,0,0,0,3,0,0,0,0,0,0,0,3,24,17,64,5,101.65,FALSE,FALSE,FALSE,FALSE
2017-08-10,7,"Summer",FALSE,TRUE,8,266,6,1,3,0,3,1,1,0,0,1,1,1,5,19.4,11,58,9,101.87,FALSE,FALSE,FALSE,FALSE
2017-08-10,8,"Summer",FALSE,TRUE,21,290,18,1,5,1,12,2,1,0,1,3,0,1,18,20,12,60,12,101.87,FALSE,FALSE,FALSE,FALSE
2017-08-10,9,"Summer",FALSE,TRUE,29,255,21,2,2,6,18,2,3,0,1,3,7,2,23,20.9,14.5,66,10,101.87,FALSE,FALSE,FALSE,FALSE
2017-08-11,10,"Summer",FALSE,TRUE,24,301,13,6,5,3,12,2,3,0,0,4,4,7,19,24.6,15.1,55,10,101.44,FALSE,FALSE,FALSE,FALSE
2017-08-11,11,"Summer",FALSE,TRUE,16,268,8,6,1,1,4,3,1,0,0,3,0,7,16,25.9,16.4,55,10,101.4,FALSE,FALSE,FALSE,FALSE
2017-08-11,12,"Summer",FALSE,TRUE,16,305,9,0,3,4,7,2,0,0,2,7,1,0,16,27.2,13.8,43,10,101.33,FALSE,FALSE,FALSE,FALSE
2017-08-11,13,"Summer",FALSE,TRUE,8,281,6,0,1,2,6,1,0,0,0,2,0,0,8,27.6,16.4,50,10,101.27,FALSE,FALSE,FALSE,FALSE
2017-08-11,14,"Summer",FALSE,TRUE,9,329,8,0,3,0,5,1,0,0,0,5,0,0,9,27.4,17.2,53,17,101.19,FALSE,FALSE,FALSE,FALSE
2017-08-11,15,"Summer",FALSE,TRUE,13,282,7,4,1,3,8,0,0,0,0,7,2,4,12,27.8,17.6,53,20,101.09,FALSE,FALSE,FALSE,FALSE
2017-08-11,16,"Summer",FALSE,TRUE,2,296,1,0,2,1,0,0,0,0,0,1,0,0,2,27.5,18.3,57,20,101.06,FALSE,FALSE,FALSE,FALSE
2017-08-11,17,"Summer",FALSE,TRUE,8,266,4,2,3,2,3,0,0,0,0,5,0,2,8,26.5,18.1,59,16,100.99,FALSE,FALSE,FALSE,FALSE
2017-08-11,18,"Summer",FALSE,TRUE,2,355,2,0,1,0,1,0,0,0,0,1,0,0,2,25.2,16.9,60,31,101,FALSE,FALSE,FALSE,FALSE
2017-08-11,7,"Summer",FALSE,TRUE,6,276,5,1,1,0,3,1,1,0,0,0,0,1,6,20.9,16.6,76,9,101.54,FALSE,FALSE,FALSE,FALSE
2017-08-11,8,"Summer",FALSE,TRUE,20,316,12,4,1,0,11,2,1,0,1,4,1,5,18,21.7,15.9,69,5,101.51,FALSE,FALSE,FALSE,FALSE
2017-08-11,9,"Summer",FALSE,TRUE,16,259,10,5,2,0,7,2,2,0,0,0,1,5,13,23.5,16.8,65,3,101.48,FALSE,FALSE,FALSE,FALSE
2017-08-12,10,"Summer",FALSE,TRUE,20,278,13,4,4,2,8,3,2,0,0,5,1,5,18,22.1,17.3,74,10,100.62,FALSE,FALSE,FALSE,FALSE
2017-08-12,11,"Summer",FALSE,TRUE,12,276,10,0,1,3,10,1,0,0,0,3,3,0,8,21.8,18.4,81,10,100.55,FALSE,FALSE,FALSE,FALSE
2017-08-12,12,"Summer",FALSE,TRUE,13,237,10,2,3,1,5,3,2,0,0,0,0,2,12,23.7,18.4,72,9,100.5,FALSE,FALSE,FALSE,FALSE
2017-08-12,13,"Summer",FALSE,TRUE,24,271,15,2,5,6,13,4,1,0,0,4,4,3,19,24.4,19.2,72,6,100.45,TRUE,FALSE,FALSE,FALSE
2017-08-12,14,"Summer",FALSE,TRUE,15,233,9,3,1,2,7,1,0,0,0,6,1,3,13,24.2,18.6,70,9,100.39,TRUE,FALSE,FALSE,FALSE
2017-08-12,15,"Summer",FALSE,TRUE,17,252,9,4,1,1,6,5,4,0,0,8,3,4,14,25.3,18.9,67,2,100.36,TRUE,FALSE,FALSE,FALSE
2017-08-12,16,"Summer",FALSE,TRUE,16,311,11,0,7,5,8,1,0,0,0,8,1,0,15,25.9,18.7,64,10,100.36,FALSE,FALSE,FALSE,FALSE
2017-08-12,17,"Summer",FALSE,TRUE,5,331,3,0,0,1,4,1,1,0,0,0,2,0,3,24.8,18.3,67,15,100.31,FALSE,FALSE,FALSE,FALSE
2017-08-12,8,"Summer",FALSE,TRUE,8,296,5,0,2,2,6,1,0,0,0,0,2,1,6,18.4,16.9,91,10,100.67,FALSE,FALSE,TRUE,FALSE
2017-08-12,9,"Summer",FALSE,TRUE,17,341,10,0,5,4,10,1,2,0,0,2,3,0,12,20.9,16.9,77,7,100.63,FALSE,FALSE,TRUE,FALSE
2017-08-13,10,"Summer",FALSE,TRUE,18,315,13,2,4,0,10,1,2,0,0,1,2,2,16,22.5,15.2,63,8,100.86,TRUE,FALSE,FALSE,FALSE
2017-08-13,11,"Summer",FALSE,TRUE,16,303,7,5,3,3,6,1,0,0,0,2,1,5,14,23.7,14.7,56,7,100.86,TRUE,FALSE,FALSE,FALSE
2017-08-13,12,"Summer",FALSE,TRUE,19,324,10,1,4,7,9,3,3,0,0,4,2,2,18,24.2,14.1,53,20,100.84,TRUE,FALSE,FALSE,FALSE
2017-08-13,13,"Summer",FALSE,TRUE,16,259,10,2,2,4,10,1,0,0,0,5,1,2,15,25.7,14.6,50,29,100.85,TRUE,FALSE,FALSE,FALSE
2017-08-13,14,"Summer",FALSE,TRUE,8,296,4,1,1,3,6,0,0,0,0,3,2,1,6,25.3,13.5,47,21,100.87,TRUE,FALSE,FALSE,FALSE
2017-08-13,15,"Summer",FALSE,TRUE,5,355,5,0,0,0,5,0,1,0,0,2,0,0,5,26.3,13.6,45,23,100.87,TRUE,FALSE,FALSE,FALSE
2017-08-13,16,"Summer",FALSE,TRUE,3,355,2,0,0,1,1,2,0,0,0,0,0,0,3,25.8,13,44,21,100.88,TRUE,FALSE,FALSE,FALSE
2017-08-13,17,"Summer",FALSE,TRUE,4,237,3,0,1,1,3,0,1,0,0,1,1,0,3,25.4,11.8,42,26,100.89,TRUE,FALSE,FALSE,FALSE
2017-08-13,8,"Summer",FALSE,TRUE,8,266,7,1,1,0,5,1,0,0,0,0,0,1,6,19.9,15.3,74,15,100.79,TRUE,FALSE,FALSE,FALSE
2017-08-13,9,"Summer",FALSE,TRUE,19,324,13,3,1,3,9,6,0,0,0,3,2,3,18,21.2,15.3,69,14,100.86,TRUE,FALSE,FALSE,FALSE
2017-08-14,10,"Summer",FALSE,TRUE,17,287,10,3,4,2,9,2,1,0,0,2,2,3,14,22.8,16.5,68,13,101.15,FALSE,FALSE,FALSE,FALSE
2017-08-14,11,"Summer",FALSE,TRUE,15,248,11,2,3,1,10,0,2,0,0,3,1,2,12,23.6,15.3,59,17,101.14,FALSE,FALSE,FALSE,FALSE
2017-08-14,12,"Summer",FALSE,TRUE,20,240,10,8,5,1,4,1,0,0,0,6,0,8,20,24.5,15.9,58,18,101.07,FALSE,FALSE,FALSE,FALSE
2017-08-14,13,"Summer",FALSE,TRUE,11,323,9,0,2,3,8,0,0,0,0,2,1,0,11,25.2,15,53,21,101.03,FALSE,FALSE,FALSE,FALSE
2017-08-14,14,"Summer",FALSE,TRUE,12,266,5,3,3,4,5,0,0,0,0,6,0,3,10,25.9,15,50,22,100.98,FALSE,FALSE,FALSE,FALSE
2017-08-14,15,"Summer",FALSE,TRUE,11,333,8,2,1,0,7,0,0,0,0,4,0,2,11,25.9,15.3,51,20,100.95,FALSE,FALSE,FALSE,FALSE
2017-08-14,16,"Summer",FALSE,TRUE,9,289,5,2,2,1,2,3,1,0,0,1,0,2,9,26.2,15,50,17,100.88,FALSE,FALSE,FALSE,FALSE
2017-08-14,17,"Summer",FALSE,TRUE,7,224,1,2,3,3,0,0,0,0,0,4,0,2,7,25.8,15.5,52,16,100.83,FALSE,FALSE,FALSE,FALSE
2017-08-14,18,"Summer",FALSE,TRUE,1,355,1,0,0,0,1,0,0,0,0,0,0,0,1,24.8,15.5,56,9,100.8,FALSE,FALSE,FALSE,FALSE
2017-08-14,19,"Summer",FALSE,TRUE,1,237,1,0,0,0,1,0,0,0,0,0,0,0,0,24,15.1,57,10,100.79,TRUE,FALSE,FALSE,FALSE
2017-08-14,7,"Summer",FALSE,TRUE,5,284,4,0,1,0,4,0,1,0,0,0,1,0,4,19.6,15.9,79,14,101.2,FALSE,FALSE,FALSE,FALSE
2017-08-14,8,"Summer",FALSE,TRUE,14,271,10,0,2,3,5,4,0,0,1,2,0,0,13,20.8,16.1,74,14,101.2,FALSE,FALSE,FALSE,FALSE
2017-08-14,9,"Summer",FALSE,TRUE,18,283,14,3,0,1,12,3,1,0,0,4,1,3,15,22.3,15.1,63,18,101.17,FALSE,FALSE,FALSE,FALSE
2017-08-15,10,"Summer",FALSE,TRUE,19,293,6,8,1,5,7,1,1,0,0,3,3,8,17,20.1,17.2,83,9,100.65,FALSE,FALSE,FALSE,FALSE
2017-08-15,11,"Summer",FALSE,TRUE,13,264,10,1,2,2,7,3,0,0,0,1,2,1,8,22,18.6,81,8,100.61,FALSE,FALSE,FALSE,FALSE
2017-08-15,12,"Summer",FALSE,TRUE,15,304,11,0,6,2,7,2,0,0,1,5,0,0,15,22.8,17.9,73,16,100.59,FALSE,FALSE,FALSE,FALSE
2017-08-15,13,"Summer",FALSE,TRUE,15,292,8,3,5,4,7,0,0,0,0,8,1,4,15,23.5,18.8,75,10,100.54,FALSE,FALSE,FALSE,FALSE
2017-08-15,14,"Summer",FALSE,TRUE,7,321,2,0,3,4,2,1,0,0,0,5,0,0,7,24.6,19,71,10,100.52,FALSE,FALSE,FALSE,FALSE
2017-08-15,15,"Summer",FALSE,TRUE,9,263,3,2,1,3,4,2,1,0,0,1,2,2,7,24.6,18.9,70,13,100.49,FALSE,FALSE,FALSE,FALSE
2017-08-15,16,"Summer",FALSE,TRUE,8,270,3,3,0,1,4,0,0,0,0,2,1,3,6,24.8,18.5,68,15,100.47,FALSE,FALSE,FALSE,FALSE
2017-08-15,17,"Summer",FALSE,TRUE,5,260,4,0,2,1,2,1,0,0,0,1,0,0,4,22.4,18.9,80,12,100.53,FALSE,FALSE,TRUE,FALSE
2017-08-15,18,"Summer",FALSE,TRUE,2,207,2,0,0,0,2,0,0,0,0,0,0,0,1,22.4,16.8,70,10,100.51,FALSE,FALSE,TRUE,FALSE
2017-08-15,7,"Summer",FALSE,TRUE,3,335,2,0,0,0,2,0,0,0,1,1,0,0,3,18.8,17.8,94,8,100.68,FALSE,FALSE,TRUE,FALSE
2017-08-15,8,"Summer",FALSE,TRUE,13,337,9,2,1,2,6,4,0,0,0,1,1,2,11,18.1,17.1,94,19,100.65,FALSE,FALSE,TRUE,FALSE
2017-08-15,9,"Summer",FALSE,TRUE,14,313,8,4,2,2,5,3,1,0,0,1,2,5,12,19.8,18.2,90,16,100.66,FALSE,FALSE,TRUE,FALSE
2017-08-16,10,"Summer",FALSE,TRUE,16,322,13,2,1,0,11,1,2,0,1,1,0,2,15,19.6,9.9,53,9,101.3,TRUE,FALSE,FALSE,FALSE
2017-08-16,11,"Summer",FALSE,TRUE,4,296,4,0,0,0,4,0,0,0,0,0,0,0,3,20.4,8.9,47,22,101.28,TRUE,FALSE,FALSE,FALSE
2017-08-16,12,"Summer",FALSE,TRUE,16,303,13,1,2,2,9,5,1,0,0,6,2,2,15,20.7,6.9,40,29,101.25,TRUE,FALSE,FALSE,FALSE
2017-08-16,13,"Summer",FALSE,TRUE,10,308,5,1,3,3,6,0,0,0,0,2,1,1,10,21.9,9.8,46,26,101.23,FALSE,FALSE,FALSE,FALSE
2017-08-16,14,"Summer",FALSE,TRUE,18,278,12,2,3,5,9,2,2,0,0,8,3,3,17,21.8,7.7,40,21,101.2,FALSE,FALSE,FALSE,FALSE
2017-08-16,15,"Summer",FALSE,TRUE,15,255,9,4,4,2,6,0,1,0,0,0,1,4,15,22.4,8.3,40,20,101.14,FALSE,FALSE,FALSE,FALSE
2017-08-16,16,"Summer",FALSE,TRUE,15,270,10,2,3,3,5,4,1,0,0,5,0,2,14,22.1,6.9,37,27,101.13,FALSE,FALSE,FALSE,FALSE
2017-08-16,17,"Summer",FALSE,TRUE,7,287,6,1,0,1,6,0,0,0,0,1,1,1,7,21.7,7.1,38,22,101.15,FALSE,FALSE,FALSE,FALSE
2017-08-16,18,"Summer",FALSE,TRUE,1,118,1,0,0,0,1,0,0,0,0,0,0,0,1,21,6.7,39,16,101.17,FALSE,FALSE,FALSE,FALSE
2017-08-16,7,"Summer",FALSE,TRUE,8,325,2,4,0,1,3,1,2,0,0,0,2,4,6,16.9,8.6,58,9,101.24,TRUE,FALSE,FALSE,FALSE
2017-08-16,8,"Summer",FALSE,TRUE,24,318,18,3,2,2,13,6,2,0,1,1,3,3,19,17.9,8.8,55,13,101.28,TRUE,FALSE,FALSE,FALSE
2017-08-16,9,"Summer",FALSE,TRUE,16,248,13,1,2,2,9,2,0,0,0,0,0,1,15,18.6,8.3,51,14,101.29,TRUE,FALSE,FALSE,FALSE
2017-08-17,10,"Summer",FALSE,TRUE,15,260,10,2,4,1,6,1,0,0,2,3,0,2,14,21.4,14.6,65,6,101.26,TRUE,FALSE,FALSE,FALSE
2017-08-17,11,"Summer",FALSE,TRUE,11,280,9,0,5,2,4,4,0,0,0,2,0,0,10,21.9,14.2,61,17,101.24,TRUE,FALSE,FALSE,FALSE
2017-08-17,12,"Summer",FALSE,TRUE,13,287,11,0,2,3,11,1,3,0,0,3,2,0,11,23.5,15.1,59,16,101.19,TRUE,FALSE,FALSE,FALSE
2017-08-17,13,"Summer",FALSE,TRUE,10,293,3,1,3,4,2,2,2,0,1,7,2,2,10,24.4,15.6,58,19,101.12,FALSE,FALSE,FALSE,FALSE
2017-08-17,14,"Summer",FALSE,TRUE,13,318,7,1,2,3,6,2,0,0,0,4,2,1,11,25.2,13.6,48,20,101.05,FALSE,FALSE,FALSE,FALSE
2017-08-17,15,"Summer",FALSE,TRUE,9,240,4,2,4,2,2,0,1,0,0,3,1,2,8,25.2,12.4,45,20,101.01,FALSE,FALSE,FALSE,FALSE
2017-08-17,16,"Summer",FALSE,TRUE,6,315,2,2,2,3,1,1,0,0,0,2,1,2,6,24.9,14.2,51,22,100.96,FALSE,FALSE,FALSE,FALSE
2017-08-17,17,"Summer",FALSE,TRUE,3,276,2,1,1,0,1,0,0,0,0,0,0,1,3,23.8,13.1,51,24,100.97,FALSE,FALSE,FALSE,FALSE
2017-08-17,18,"Summer",FALSE,TRUE,2,296,2,0,1,0,1,0,0,0,0,0,0,0,2,22.9,13.6,55,16,100.97,FALSE,FALSE,FALSE,FALSE
2017-08-17,7,"Summer",FALSE,TRUE,2,237,1,0,1,1,1,0,0,0,0,0,1,0,1,17.4,12.2,72,7,101.3,TRUE,FALSE,FALSE,FALSE
2017-08-17,8,"Summer",FALSE,TRUE,23,281,17,2,3,1,13,3,1,0,0,2,2,2,20,18.6,12.7,68,10,101.3,TRUE,FALSE,FALSE,FALSE
2017-08-17,9,"Summer",FALSE,TRUE,19,305,12,4,4,3,10,2,2,0,0,1,1,4,17,20.1,12.8,62,7,101.31,TRUE,FALSE,FALSE,FALSE
2017-08-18,10,"Summer",FALSE,TRUE,17,299,14,1,2,1,12,2,1,0,0,0,0,1,16,18.2,17.4,95,12,100.31,FALSE,TRUE,FALSE,FALSE
2017-08-18,11,"Summer",FALSE,TRUE,22,297,14,2,7,6,9,3,0,0,0,0,2,2,19,19.2,18.3,94,10,100.3,FALSE,TRUE,FALSE,FALSE
2017-08-18,12,"Summer",FALSE,TRUE,14,270,10,1,3,1,8,3,1,0,0,1,1,1,13,20.4,19,91,8,100.27,FALSE,TRUE,FALSE,FALSE
2017-08-18,13,"Summer",FALSE,TRUE,15,272,9,1,3,6,6,2,0,0,0,3,4,1,14,21.7,19.9,89,14,100.22,FALSE,TRUE,FALSE,FALSE
2017-08-18,14,"Summer",FALSE,TRUE,13,337,6,2,3,5,5,3,2,0,0,0,2,2,11,22,19.5,86,18,100.21,FALSE,TRUE,FALSE,FALSE
2017-08-18,15,"Summer",FALSE,TRUE,10,373,2,1,4,5,3,0,0,0,1,4,1,1,10,21.6,18.9,85,21,100.17,FALSE,TRUE,FALSE,FALSE
2017-08-18,16,"Summer",FALSE,TRUE,8,315,4,0,3,4,5,0,0,0,0,2,1,0,7,21.8,18.7,83,22,100.14,TRUE,FALSE,FALSE,FALSE
2017-08-18,17,"Summer",FALSE,TRUE,8,311,5,0,3,2,5,0,3,0,0,2,1,0,7,20.7,18.2,86,24,100.13,TRUE,FALSE,FALSE,FALSE
2017-08-18,7,"Summer",FALSE,TRUE,12,296,9,1,1,0,8,3,2,0,0,0,2,1,9,16.6,15.6,94,19,100.45,FALSE,TRUE,TRUE,FALSE
2017-08-18,8,"Summer",FALSE,TRUE,19,296,11,3,4,2,8,3,1,0,1,3,2,3,17,16.8,16,95,19,100.38,FALSE,TRUE,TRUE,FALSE
2017-08-18,9,"Summer",FALSE,TRUE,14,298,10,3,0,0,9,1,2,0,0,1,0,3,13,17.2,16.5,96,11,100.36,FALSE,TRUE,TRUE,FALSE
2017-08-19,10,"Summer",FALSE,TRUE,28,321,17,5,5,4,14,5,1,0,0,2,1,5,25,23.4,19.6,79,22,100.31,FALSE,FALSE,FALSE,FALSE
2017-08-19,11,"Summer",FALSE,TRUE,12,296,10,1,5,0,5,1,1,0,0,1,1,1,11,25.3,20,72,26,100.29,FALSE,FALSE,FALSE,FALSE
2017-08-19,12,"Summer",FALSE,TRUE,16,296,11,4,1,1,10,1,2,0,0,3,0,4,15,25,18.4,66,24,100.27,FALSE,FALSE,FALSE,FALSE
2017-08-19,13,"Summer",FALSE,TRUE,13,298,12,0,1,0,8,2,0,0,1,4,0,0,11,26.2,18.9,64,28,100.24,TRUE,FALSE,FALSE,FALSE
2017-08-19,14,"Summer",FALSE,TRUE,11,306,7,2,1,1,7,0,1,0,1,5,2,2,10,25.1,17.6,63,24,100.26,TRUE,FALSE,FALSE,FALSE
2017-08-19,15,"Summer",FALSE,TRUE,12,301,4,1,1,5,6,3,0,0,1,3,0,1,11,24.6,17.4,64,27,100.26,TRUE,FALSE,FALSE,FALSE
2017-08-19,16,"Summer",FALSE,TRUE,11,280,7,1,3,2,7,1,1,0,0,3,1,1,10,24.6,17.2,63,29,100.25,FALSE,FALSE,FALSE,FALSE
2017-08-19,17,"Summer",FALSE,TRUE,7,321,5,1,0,0,6,0,1,0,0,1,1,1,5,24.6,16.4,60,27,100.24,FALSE,FALSE,FALSE,FALSE
2017-08-19,8,"Summer",FALSE,TRUE,11,261,9,1,3,1,4,2,0,0,0,0,0,2,11,22,19.8,87,25,100.28,FALSE,FALSE,FALSE,FALSE
2017-08-19,9,"Summer",FALSE,TRUE,23,319,14,5,5,3,11,2,0,0,0,1,1,5,21,22.7,19.8,83,24,100.3,FALSE,FALSE,FALSE,FALSE
2017-08-20,10,"Summer",FALSE,TRUE,14,298,10,0,2,2,7,5,0,0,0,1,1,0,12,22.1,14.9,63,28,101.07,TRUE,FALSE,FALSE,FALSE
2017-08-20,11,"Summer",FALSE,TRUE,24,291,18,1,5,4,15,1,2,0,0,2,3,1,20,23.5,14.9,58,22,101.09,TRUE,FALSE,FALSE,FALSE
2017-08-20,12,"Summer",FALSE,TRUE,10,308,5,3,1,2,3,3,1,0,0,3,0,4,10,24.6,14.4,53,22,101.1,TRUE,FALSE,FALSE,FALSE
2017-08-20,13,"Summer",FALSE,TRUE,7,304,4,0,1,2,6,0,2,0,0,2,2,0,6,24.7,15.1,55,25,101.1,FALSE,FALSE,FALSE,FALSE
